,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2627,78,Jan-2025,,Delhi,110083,,Female,45 to 50 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,>=16,50,>=16,60,>=16,70
,2628,78,Jan-2025,,Delhi,110083,,Female,30 to 35 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,>=16,25,>=16,30,>=16,30
,2629,78,Jan-2025,,Delhi,110083,,Female,25 to 30 years,Other category,Price increase more than current rate,,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,>=16,43,>=16,50,>=16,50
,2630,78,Jan-2025,,Delhi,110083,,Female,Up to 25 years,Other category,No change in prices,,Price increase more than current rate,No change in prices,No change in prices,Price increase similar to current rate,No change in prices,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,No change in prices,2-3,,2-3,,3-4,
,2631,78,Jan-2025,,Delhi,110083,,Male,40 to 45 years,Self-Employed,Price increase similar to current rate,,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,2-3,,2-3,,3-4,
,2632,78,Jan-2025,,Delhi,110083,,Female,Up to 25 years,Homemaker,Price increase more than current rate,,Price increase less than current rate,Price increase less than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase less than current rate,Price increase less than current rate,Price increase more than current rate,Price increase more than current rate,>=16,30,>=16,40,>=16,40
,2633,78,Jan-2025,,Delhi,110083,,Female,Up to 25 years,Other category,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,3-4,,4-5,,6-7,
,2634,78,Jan-2025,,Delhi,110083,,Female,30 to 35 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Decline in prices,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,10-11,,12-13,,10-11,
,2635,78,Jan-2025,,Delhi,110083,,Male,25 to 30 years,Other category,No change in prices,,Price increase less than current rate,No change in prices,Price increase less than current rate,Price increase more than current rate,No change in prices,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,5-6,,5-6,,7-8,
,2636,78,Jan-2025,,Delhi,110083,,Male,40 to 45 years,Other category,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,10-11,,12-13,,12-13,
,2637,78,Jan-2025,,Delhi,110083,,Female,40 to 45 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,2-3,,4-5,,3-4,
,2638,78,Jan-2025,,Delhi,110083,,Female,60 years and above,Homemaker,Price increase similar to current rate,,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,No change in prices,No change in prices,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,No change in prices,3-4,,3-4,,3-4,
,2639,78,Jan-2025,,Delhi,110083,,Male,Up to 25 years,Other category,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,3-4,,4-5,,4-5,
,2640,78,Jan-2025,,Delhi,110083,,Female,30 to 35 years,Homemaker,Price increase more than current rate,,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,>=16,50,>=16,60,>=16,60
,2641,78,Jan-2025,,Delhi,110084,,Male,30 to 35 years,Self-Employed,No change in prices,,Price increase similar to current rate,No change in prices,Decline in prices,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,No change in prices,Price increase more than current rate,No change in prices,10-11,,10-11,,12-13,
,2642,78,Jan-2025,,Delhi,110084,,Male,30 to 35 years,Self-Employed,Price increase similar to current rate,,No change in prices,No change in prices,No change in prices,Price increase less than current rate,No change in prices,Price increase less than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase less than current rate,Price increase less than current rate,Price increase less than current rate,>=16,35,>=16,35,9-10,
,2643,78,Jan-2025,,Delhi,110084,,Male,25 to 30 years,Self-Employed,No change in prices,,Decline in prices,No change in prices,No change in prices,Price increase similar to current rate,Price increase more than current rate,No change in prices,Price increase similar to current rate,No change in prices,No change in prices,Price increase less than current rate,Price increase more than current rate,5-6,,5-6,,<1,
,2644,78,Jan-2025,,Delhi,110084,,Male,50 to 55 years,Self-Employed,No change in prices,,No change in prices,No change in prices,Price increase less than current rate,No change in prices,No change in prices,Price increase similar to current rate,Price increase more than current rate,No change in prices,Price increase less than current rate,No change in prices,No change in prices,10-11,,10-11,,10-11,
,2645,78,Jan-2025,,Delhi,110084,,Male,50 to 55 years,Self-Employed,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,>=16,33,>=16,50,>=16,50
,2646,78,Jan-2025,,Delhi,110084,,Male,60 years and above,Retired persons,No change in prices,,Price increase similar to current rate,No change in prices,No change in prices,No change in prices,Price increase less than current rate,No change in prices,Price increase less than current rate,No change in prices,Decline in prices,No change in prices,No change in prices,>=16,20,>=16,20,<1,
,2647,78,Jan-2025,,Delhi,110084,,Female,30 to 35 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase similar to current rate,>=16,50,>=16,55,>=16,50
,2648,78,Jan-2025,,Delhi,110084,,Male,35 to 40 years,Self-Employed,No change in prices,,No change in prices,Price increase more than current rate,Price increase similar to current rate,No change in prices,No change in prices,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,>=16,20,>=16,20,>=16,20
,2649,78,Jan-2025,,Delhi,110084,,Male,60 years and above,Retired persons,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Decline in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase less than current rate,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,>=16,35,>=16,50,>=16,50
,2650,78,Jan-2025,,Delhi,110084,,Male,Up to 25 years,Other category,Price increase similar to current rate,,No change in prices,No change in prices,No change in prices,Price increase less than current rate,Price increase more than current rate,Price increase similar to current rate,No change in prices,Price increase more than current rate,Price increase similar to current rate,No change in prices,Price increase less than current rate,15-16,,15-16,,15-16,
,2651,78,Jan-2025,,Delhi,110084,,Male,30 to 35 years,Self-Employed,No change in prices,,No change in prices,No change in prices,No change in prices,No change in prices,No change in prices,Price increase similar to current rate,Price increase more than current rate,No change in prices,No change in prices,Price increase more than current rate,No change in prices,7-8,,7-8,,7-8,
,2652,78,Jan-2025,,Delhi,110084,,Male,40 to 45 years,Self-Employed,Price increase similar to current rate,,No change in prices,No change in prices,No change in prices,Price increase more than current rate,No change in prices,Price increase similar to current rate,No change in prices,Price increase more than current rate,No change in prices,Price increase more than current rate,No change in prices,15-16,,15-16,,15-16,
,2653,78,Jan-2025,,Delhi,110084,,Male,25 to 30 years,Self-Employed,No change in prices,,No change in prices,No change in prices,No change in prices,No change in prices,No change in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,No change in prices,No change in prices,No change in prices,5-6,,5-6,,6-7,
,2654,78,Jan-2025,,Delhi,110085,,Female,40 to 45 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase similar to current rate,Decline in prices,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase similar to current rate,10-11,,15-16,,15-16,
,2655,78,Jan-2025,,Delhi,110085,,Male,40 to 45 years,Self-Employed,No change in prices,,Decline in prices,No change in prices,Price increase similar to current rate,Price increase similar to current rate,No change in prices,Price increase similar to current rate,No change in prices,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,4-5,,4-5,,4-5,
,2656,78,Jan-2025,,Delhi,110085,,Female,45 to 50 years,Homemaker,Price increase more than current rate,,Price increase similar to current rate,No change in prices,Price increase more than current rate,No change in prices,No change in prices,Price increase more than current rate,Decline in prices,Price increase more than current rate,Decline in prices,Price increase similar to current rate,Price increase similar to current rate,11-12,,12-13,,12-13,
,2657,78,Jan-2025,,Delhi,110085,,Male,60 years and above,Self-Employed,Price increase similar to current rate,,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,>=16,25,>=16,25,>=16,25
,2658,78,Jan-2025,,Delhi,110085,,Male,45 to 50 years,Other employees,Price increase less than current rate,,No change in prices,No change in prices,Price increase less than current rate,No change in prices,No change in prices,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,No change in prices,5-6,,3-4,,7-8,
,2659,78,Jan-2025,,Delhi,110085,,Female,50 to 55 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,>=16,60,>=16,70,>=16,70
,2660,78,Jan-2025,,Delhi,110085,,Male,50 to 55 years,Other employees,Price increase less than current rate,,Price increase less than current rate,Price increase more than current rate,Price increase less than current rate,Price increase less than current rate,No change in prices,Price increase less than current rate,Price increase less than current rate,Price increase less than current rate,Price increase less than current rate,No change in prices,No change in prices,>=16,50,5-6,,15-16,
,2661,78,Jan-2025,,Delhi,110085,,Male,50 to 55 years,Self-Employed,Price increase similar to current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase less than current rate,15-16,,15-16,,>=16,25
,2662,78,Jan-2025,,Delhi,110085,,Male,35 to 40 years,Financial sector employees,No change in prices,,No change in prices,No change in prices,No change in prices,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,No change in prices,3-4,,12-13,,4-5,
,2663,78,Jan-2025,,Delhi,110085,,Male,25 to 30 years,Self-Employed,Price increase more than current rate,,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,No change in prices,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,No change in prices,Price increase more than current rate,Price increase similar to current rate,8-9,,9-10,,8-9,
,2664,78,Jan-2025,,Delhi,110085,,Male,30 to 35 years,Other employees,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,5-6,,6-7,,7-8,
,2665,78,Jan-2025,,Delhi,110085,,Male,25 to 30 years,Other employees,Price increase more than current rate,,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,5-6,,7-8,,8-9,
,2666,78,Jan-2025,,Delhi,110085,,Female,40 to 45 years,Homemaker,Price increase more than current rate,,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Price increase similar to current rate,No change in prices,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,>=16,30,>=16,40,>=16,40
,2667,78,Jan-2025,,Delhi,110085,,Female,50 to 55 years,Homemaker,Price increase less than current rate,,Price increase less than current rate,No change in prices,No change in prices,Price increase less than current rate,Price increase similar to current rate,Price increase less than current rate,No change in prices,Price increase similar to current rate,Price increase less than current rate,No change in prices,Price increase less than current rate,>=16,50,5-6,,10-11,
,2668,78,Jan-2025,,Delhi,110085,,Female,50 to 55 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,10-11,,15-16,,10-11,
,2669,78,Jan-2025,,Delhi,110085,,Male,50 to 55 years,Other employees,Price increase similar to current rate,,Price increase similar to current rate,Price increase similar to current rate,No change in prices,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,No change in prices,No change in prices,Price increase more than current rate,Price increase similar to current rate,6-7,,6-7,,7-8,
,2670,78,Jan-2025,,Delhi,110085,,Female,35 to 40 years,Homemaker,Price increase more than current rate,,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,10-11,,12-13,,12-13,
,2671,78,Jan-2025,,Delhi,110085,,Female,35 to 40 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,>=16,20,>=16,30,>=16,30
,2672,78,Jan-2025,,Delhi,110085,,Female,25 to 30 years,Self-Employed,Price increase more than current rate,,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,No change in prices,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,15-16,,>=16,16,>=16,16
,2673,78,Jan-2025,,Delhi,110085,,Female,35 to 40 years,Homemaker,Price increase similar to current rate,,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,>=16,20,>=16,20,>=16,25
,2674,78,Jan-2025,,Delhi,110085,,Male,25 to 30 years,Self-Employed,No change in prices,,Price increase more than current rate,Price increase less than current rate,No change in prices,Price increase similar to current rate,No change in prices,Price increase similar to current rate,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,No change in prices,10-11,,10-11,,10-11,
,2675,78,Jan-2025,,Delhi,110085,,Female,25 to 30 years,Homemaker,No change in prices,,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,No change in prices,No change in prices,Price increase similar to current rate,Price increase less than current rate,Price increase less than current rate,Price increase less than current rate,Price increase more than current rate,No change in prices,5-6,,5-6,,5-6,
,2676,78,Jan-2025,,Delhi,110085,,Female,30 to 35 years,Homemaker,No change in prices,,No change in prices,No change in prices,Price increase similar to current rate,Price increase similar to current rate,No change in prices,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,No change in prices,4-5,,4-5,,5-6,
,2677,78,Jan-2025,,Delhi,110085,,Female,40 to 45 years,Homemaker,No change in prices,,No change in prices,No change in prices,No change in prices,Price increase similar to current rate,No change in prices,No change in prices,No change in prices,No change in prices,No change in prices,No change in prices,No change in prices,5-6,,5-6,,<1,
,2678,78,Jan-2025,,Delhi,110085,,Female,Up to 25 years,Other employees,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,12-13,,14-15,,15-16,
,2679,78,Jan-2025,,Delhi,110085,,Female,35 to 40 years,Self-Employed,Price increase more than current rate,,Price increase similar to current rate,Decline in prices,Price increase similar to current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,5-6,,6-7,,7-8,
,2680,78,Jan-2025,,Delhi,110085,,Female,Up to 25 years,Self-Employed,Price increase less than current rate,,Price increase less than current rate,Price increase more than current rate,Decline in prices,Decline in prices,Decline in prices,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Decline in prices,Decline in prices,Price increase more than current rate,>=16,30,6-7,,>=16,30
,2681,78,Jan-2025,,Delhi,110085,,Female,40 to 45 years,Homemaker,No change in prices,,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase less than current rate,No change in prices,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,No change in prices,10-11,,10-11,,10-11,
,2682,78,Jan-2025,,Delhi,110085,,Female,60 years and above,Retired persons,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Decline in prices,Price increase more than current rate,Decline in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Decline in prices,Price increase more than current rate,Decline in prices,15-16,,>=16,30,>=16,30
,2683,78,Jan-2025,,Delhi,110085,,Female,35 to 40 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,Decline in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,No change in prices,10-11,,15-16,,15-16,
,2684,78,Jan-2025,,Delhi,110086,,Female,Up to 25 years,Other category,No change in prices,,Price increase more than current rate,Price increase similar to current rate,No change in prices,No change in prices,No change in prices,Price increase more than current rate,Decline in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,10-11,,10-11,,11-12,
,2685,78,Jan-2025,,Delhi,110086,,Male,35 to 40 years,Daily workers,Price increase similar to current rate,,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,No change in prices,Price increase similar to current rate,No change in prices,Price increase similar to current rate,>=16,20,>=16,20,>=16,20
,2686,78,Jan-2025,,Delhi,110086,,Female,30 to 35 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,No change in prices,No change in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,10-11,,11-12,,12-13,
,2687,78,Jan-2025,,Delhi,110086,,Female,50 to 55 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,10-11,,11-12,,11-12,
,2688,78,Jan-2025,,Delhi,110086,,Male,Up to 25 years,Other employees,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,12-13,,13-14,,13-14,
,2689,78,Jan-2025,,Delhi,110086,,Female,45 to 50 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,>=16,20,>=16,25,>=16,25
,2690,78,Jan-2025,,Delhi,110086,,Male,25 to 30 years,Other employees,Price increase more than current rate,,Price increase more than current rate,Decline in prices,Price increase more than current rate,Price increase less than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,15-16,,>=16,45,>=16,25
,2691,78,Jan-2025,,Delhi,110086,,Female,30 to 35 years,Homemaker,Price increase similar to current rate,,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase less than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,2-3,,2-3,,2-3,
,2692,78,Jan-2025,,Delhi,110086,,Female,45 to 50 years,Homemaker,Price increase similar to current rate,,Price increase more than current rate,No change in prices,No change in prices,No change in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,>=16,29,>=16,29,>=16,30
,2693,78,Jan-2025,,Delhi,110086,,Female,30 to 35 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,15-16,,>=16,16,>=16,17
,2694,78,Jan-2025,,Delhi,110086,,Female,25 to 30 years,Homemaker,Price increase similar to current rate,,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,10-11,,10-11,,11-12,
,2695,78,Jan-2025,,Delhi,110086,,Male,30 to 35 years,Other employees,Price increase more than current rate,,Price increase similar to current rate,No change in prices,Decline in prices,Price increase similar to current rate,No change in prices,No change in prices,Price increase more than current rate,No change in prices,Decline in prices,Price increase similar to current rate,No change in prices,5-6,,5-6,,<1,
,2696,78,Jan-2025,,Delhi,110086,,Female,35 to 40 years,Self-Employed,Price increase similar to current rate,,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Price increase less than current rate,Price increase similar to current rate,No change in prices,Price increase similar to current rate,10-11,,10-11,,10-11,
,2697,78,Jan-2025,,Delhi,110086,,Female,35 to 40 years,Homemaker,Price increase similar to current rate,,Price increase less than current rate,Price increase less than current rate,Price increase more than current rate,Price increase less than current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,No change in prices,No change in prices,Price increase more than current rate,Price increase more than current rate,>=16,50,>=16,50,>=16,60
,2698,78,Jan-2025,,Delhi,110086,,Female,35 to 40 years,Homemaker,Price increase similar to current rate,,Price increase similar to current rate,Price increase similar to current rate,No change in prices,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,>=16,20,>=16,20,>=16,20
,2699,78,Jan-2025,,Delhi,110086,,Male,35 to 40 years,Self-Employed,Price increase less than current rate,,Price increase similar to current rate,Price increase less than current rate,Decline in prices,Price increase less than current rate,Price increase less than current rate,Price increase less than current rate,Price increase less than current rate,Price increase less than current rate,Decline in prices,Decline in prices,Price increase less than current rate,12-13,,4-5,,4-5,
,2700,78,Jan-2025,,Delhi,110086,,Female,Up to 25 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase less than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,>=16,50,>=16,70,>=16,70
,2701,78,Jan-2025,,Delhi,110086,,Female,30 to 35 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase less than current rate,Price increase less than current rate,Price increase less than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,6-7,,10-11,,12-13,
,2702,78,Jan-2025,,Delhi,110086,,Male,30 to 35 years,Self-Employed,Price increase more than current rate,,Price increase more than current rate,Price increase less than current rate,Price increase more than current rate,Price increase more than current rate,Price increase less than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase less than current rate,Price increase similar to current rate,5-6,,5-6,,5-6,
,2703,78,Jan-2025,,Delhi,110086,,Female,30 to 35 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase less than current rate,Price increase more than current rate,Price increase less than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,>=16,43,>=16,45,>=16,45
,2704,78,Jan-2025,,Delhi,110086,,Female,25 to 30 years,Homemaker,Price increase similar to current rate,,No change in prices,Price increase similar to current rate,No change in prices,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,>=16,40,>=16,40,>=16,40
,2705,78,Jan-2025,,Delhi,110086,,Female,Up to 25 years,Other category,Price increase more than current rate,,Price increase more than current rate,Price increase similar to current rate,No change in prices,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,No change in prices,10-11,,11-12,,11-12,
,2706,78,Jan-2025,,Delhi,110086,,Female,25 to 30 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,No change in prices,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,2-3,,3-4,,3-4,
,2707,78,Jan-2025,,Delhi,110086,,Female,35 to 40 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,>=16,25,>=16,30,>=16,30
,2708,78,Jan-2025,,Delhi,110086,,Female,Up to 25 years,Other category,Price increase similar to current rate,,Price increase similar to current rate,No change in prices,No change in prices,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,10-11,,10-11,,>=16,20
